School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type
56737600000000_2593,0.31,0,96.18,0,3.82,36.16,2006,155060,40,45.01,645,22.11,26.69,52.07,9.45,0,1,0,,
56739400000000_2783,0.31,0,99.63,0,0.37,36.2,1949,123712,34,11.09,23,30.68,26.69,32.65,11.15,0,1,0,,
56724500000000_2819,0.31,0,43.49,0,56.51,38.49,2003,72857,60,14.03,205,56.45,26.69,42.71,19.3,0,1,0,,
19644500000000_2853,0.31,0,100,0,0,38.1,2008,90000,75,24.42,85.5,33.83,34.92,70.77,19.6,0,1,0,,
36678400000000_2915,0.31,0,99.34,0,0.66,38.09,1967,48059,67,40.46,241,56.38,34.44,52.77,15.1,0,1,0,,
19648400000000_2921,0.31,0,97.94,0,2.06,35.97,1993,154583,81,7.48,125.5,30.79,34.92,45.03,16.75,0,1,0,,
19644500000000_2963,0.31,0,99.29,0,0.71,38.21,2006,106528,75,24.66,85.5,37.69,34.92,63.04,27.3,0,1,0,,
36678800000000_3093,0.31,0,90.54,0,9.46,38.22,1953,60813,88,46.47,14.5,46.15,34.44,33.87,28.1,0,1,0,,
36678800000000_3094,0.31,0,97.2,0,5.08,38.22,1994,60813,88,46.47,32.5,46.15,34.44,33.87,28.1,0,1,0,,
36678800000000_3095,0.31,0,81.66,0,18.25,38.22,1990,60813,88,46.47,13,46.15,34.44,33.87,28.1,0,1,0,,
42767900000000_3111,0.31,0,100,0,0,35.58,1999,71250,62,5.98,1523.5,25.15,24.3,33.47,16.95,0,1,0,,
30665100000000_3333,0.31,0,98.7,0,1.3,36.14,1962,99572,27,27.3,241,39.06,22.48,44.58,4.95,0,1,0,,
19650000000000_3430,0.31,4.02,90.36,0,5.63,39.34,2005,74888,22,10.63,14.5,18.68,34.92,28.99,6.65,0,1,0,,
36678800000000_3437,0.31,0,94.22,0,5.78,36.68,2005,65455,88,11.32,205,54.02,34.44,42.54,29.1,0,1,0,,
36750700000000_3550,0.31,0,100,0,0,36.92,2004,76935,86,15.2,23,54.93,34.44,52.93,21.3,0,1,0,,
56737600000000_3693,0.31,0,96.9,0,3.1,37.3,1965,153494,40,7.1,241,25.61,26.69,36.41,10.5,0,1,0,,
56737600000000_3694,0.31,0,71.37,0,29.7,37.3,2002,114821,40,7.1,13,25.61,26.69,36.41,10.5,0,1,0,,
56737600000000_3723,0.31,0,92.35,0,7.65,37.66,2002,166619,40,8.29,241,24.1,26.69,34.96,7.6,0,1,0,,
54718400000000_3778,0.31,0,98.48,0,1.52,37.96,1998,78365,80,15.04,14.5,61.64,28.45,35.29,7.4,0,1,0,,
19646800000000_3787,0.31,0,84.62,0,15.38,39.72,1993,158984,14,15.7,83,14.79,34.92,41.46,10.95,0,1,0,,
54722600000000_3797,0.31,0,100,0,0,37.28,1930,48750,71,14.8,241,45.05,28.45,50.98,40.7,0,1,0,,
54723000000000_3837,0.31,0,88.89,0,11.11,40.58,2005,68031,92,19.35,241,43.64,28.45,54.75,15.3,0,1,0,,
54723000000000_3838,0.31,0,98.99,0,2.39,40.58,1937,100524,92,19.35,241,43.64,28.45,54.75,15.3,0,1,0,,
30666500000000_3854,0.31,0,99.09,0,0.91,37.72,2005,119028,40,17.65,42.5,23.63,22.48,45.95,8.6,0,1,0,,
54722300000000_70,0.32,0,91.29,0,8.71,37.71,1991,82961,50,23.51,55,67.52,28.45,64.18,17.6,0,1,0,,
30664500000000_119,0.32,0,100,0,0,38.59,1955,111563,30,15.58,112.5,27.73,22.48,61.86,13.1,0,1,0,,
56737600000000_167,0.32,0,97.18,0,2.82,37.41,1966,113750,40,8.67,13,25.61,26.69,35.07,6.5,0,1,0,,
54718400000000_312,0.32,0,88.13,0,11.87,37.59,1961,33051,80,10.8,205,61.64,28.45,35.29,21.4,0,1,0,,
42691500000000_375,0.32,2.38,95.67,0.08,1.87,33.06,1930,77361,81,16.3,23,32.23,24.3,46.53,18.4,0,1,0,,
42691500000000_376,0.32,0,97.09,0,2.91,32.91,1930,77361,81,16.3,241,32.23,24.3,46.53,18.4,0,1,0,,
36678200000000_404,0.32,0,100,0,0,36.45,1951,85313,71,14.29,241,51.02,34.44,55.85,13.8,0,1,0,,
30666200000000_440,0.32,5.28,87.93,0,6.79,36.46,1991,195795,10,18.71,55,32.73,22.48,42.14,14.5,0,1,0,,
30666200000000_441,0.32,0,97.69,0,2.1,36.46,1991,195795,10,18.71,164,32.73,22.48,42.14,14.5,0,1,0,,
19651100000000_745,0.32,0,98.78,0,1.22,38.7,1915,44796,77,16.92,241,57.32,34.92,53.46,23.7,0,1,0,,
19648320000000_756,0.32,0,95.12,0,4.88,40.16,1965,128603,0,17,1894.5,24.89,34.92,41.05,13.05,0,1,0,,
30736500000000_862,0.32,15.21,84.22,0,0.57,37.85,1980,128523,19,11.45,42,21.1,22.48,42.21,10.2,0,1,0,,
30736500000000_863,0.32,0,100,0,0,37.86,1980,84485,19,11.45,241,21.1,22.48,42.21,10.2,0,1,0,,
42692000000000_917,0.32,4.85,44.69,3.03,47.42,34.1,2001,92434,36,19.48,205,30.54,24.3,22.24,12.8,0,1,0,,
42692000000000_918,0.32,33.33,0,0,66.67,34.1,2016,55119,36,19.48,205,30.54,24.3,22.24,12.8,0,1,0,,
36678800000000_1105,0.32,0,100,0,0,38.55,2013,47330,88,14.91,14.5,111.61,34.44,55.82,30.95,0,1,0,,
30666500000000_1133,0.32,0,98.25,0,1.75,38.15,1977,96473,40,9.93,336,23.63,22.48,31.51,9.2,0,1,0,,
36678800000000_1147,0.32,0,100,0,0,39.22,1934,31506,88,22.47,464,97.17,34.44,45.67,37.05,0,1,0,,
36678800000000_1148,0.32,0,72.97,0,26.35,39.22,2003,66897,88,22.47,14.5,97.17,34.44,45.67,37.05,0,1,0,,
54722600000000_1313,0.32,0,100,0,0,38.53,2018,79022,71,14.1,278.5,45.33,28.45,57.3,36.75,0,1,0,,
42692000000000_1401,0.32,1.64,89.66,0,8.7,32.9,1959,20423,36,19.27,1523.5,20.01,24.3,18.22,12.7,0,1,0,,
56726000000000_1564,0.32,0,92.26,0.56,7.18,40.35,2010,63412,60,12.63,464,48.64,26.69,35.38,24.65,0,1,0,,
19648400000000_1592,0.32,0,97.97,0,2.03,36.59,2003,154583,81,39.21,13,30.79,34.92,45.03,10.45,0,1,0,,
54722600000000_1738,0.32,0,97.75,0,2.25,37.39,2003,83309,71,12.88,13,46.26,28.45,41.16,25.5,0,1,0,,
19651100000000_1800,0.32,0,100,0,0,37.33,2011,57171,77,17.75,13,78.72,34.92,51.63,31.8,0,1,0,,
42767900000000_1919,0.32,20.71,79.29,0,0,32.31,1986,77865,62,11.67,1894.5,23.02,24.3,48.62,23.85,0,1,0,,
42767900000000_1924,0.32,23.48,69.25,0,6.79,32.31,1986,77865,62,11.67,241,23.02,24.3,48.62,23.85,0,1,0,,
54722600000000_2078,0.32,0,100,0,0,38.45,1951,68031,71,9.69,241,46.26,28.45,53.34,33.1,0,1,0,,
56737600000000_2363,0.32,0,97.8,0,2.2,37.73,2015,135463,40,16.12,241,25.61,26.69,35.08,16.35,0,1,0,,
54755200000000_2371,0.32,6.03,20.95,0,73.02,39.66,2012,50000,95,17.25,464,61.64,28.45,42.35,15.2,0,1,0,,
56737600000000_2504,0.32,0,98.76,0,3.04,37.73,1956,135463,40,25.1,1894.5,25.61,26.69,35.08,26.6,0,1,0,,
56737600000000_2506,0.32,0,87.07,0,12.93,36.59,1955,114821,40,16.01,336,25.61,26.69,36.41,23.15,0,1,0,,
30736500000000_2525,0.32,0,100,0,0,38.41,2007,125486,19,1.41,1523.5,26.34,22.48,36.04,31.1,0,1,0,,
30736500000000_2628,0.32,0,97.34,0,2.66,36.77,2002,115517,19,19.54,199,30,22.48,60.93,15.2,0,1,0,,
30664600000000_2630,0.32,0,98.88,0,1.12,35.89,1996,167566,58,10.59,13,21.7,22.48,27.32,15.4,0,1,0,,
36750700000000_2798,0.32,0,100,0,0,35.8,1990,173482,86,17.14,241,23.89,34.44,40.88,7.15,0,1,0,,
19734600000000_2861,0.32,0,84.23,1.44,14.33,36.92,1878,90357,21,14.9,504.5,27.84,34.92,47.75,5.9,0,1,0,,
54722600000000_3061,0.32,0,100,0,0,36.83,2005,66547,71,13.45,278.5,46.26,28.45,55.39,27.8,0,1,0,,
30666200000000_3168,0.32,0,100,0,0,37.99,2008,85972,10,18.95,161,30.37,22.48,55.88,12.9,0,1,0,,
30736500000000_3263,0.32,2.15,97.85,0,0,37.72,1994,250000,19,13.32,27.5,14.79,22.48,42.34,14.85,0,1,0,,
54721300000000_3275,0.32,1.67,37.63,0,60.7,39.09,1920,64583,50,13.45,205,53.79,28.45,46.41,15.35,0,1,0,,
56737600000000_3438,0.32,0,100,0,0,37.91,2010,90500,40,39,241,25.61,26.69,35.08,12.6,0,1,0,,
54105500000000_3478,0.32,0,94.86,0,5.14,38.16,1991,67891,43,2.94,241,43.67,28.45,56.76,3.3,0,1,0,,
54105500000000_3479,0.32,0,100,0,0,38.16,1953,74688,43,2.94,1894.5,43.67,28.45,56.76,3.3,0,1,0,,
54105500000000_3541,0.32,0,100,0,0,36.34,2009,53533,43,4.69,278.5,46.26,28.45,55.39,19.85,0,1,0,,
30666200000000_3603,0.32,0,100,0,0,37.91,2004,167941,10,74.33,1894.5,14.42,22.48,40.98,12.85,0,1,0,,
54723000000000_3836,0.32,0,91.89,0,8.11,40.46,1991,73214,92,19.35,23,43.64,28.45,54.75,15.3,0,1,0,,
30664600000000_136,0.33,0,86.48,0,13.52,35.22,1999,206346,58,6.68,42,17.93,22.48,29.27,7.65,0,1,0,,
56726500000000_158,0.33,0,95.74,0,4.26,34.4,1961,94143,60,25.67,336,40.5,26.69,33.21,16.7,0,1,0,,
56737600000000_166,0.33,0,78.87,0.08,21.05,36.6,1966,175893,40,8.67,13,22.11,26.69,28.5,6.5,0,1,0,,
30666500000000_222,0.33,0,98.96,0.32,0.72,36.6,1961,188750,40,12.83,23,18.79,22.48,28.25,13.65,0,1,0,,
30666500000000_289,0.33,0,93.19,0,6.81,35.86,1990,163698,40,7.86,241,25.37,22.48,46.03,6.85,0,1,0,,
56739400000000_349,0.33,0,71.37,0,28.63,38.78,1987,129375,34,10.86,23,29.71,26.69,38.71,15.5,0,1,0,,
30664600000000_383,0.33,0,97.68,0,2.32,37.06,1980,250000,58,17.57,241,19.85,22.48,31.68,12.95,0,1,0,,
30664600000000_384,0.33,0,97.06,0,5.48,37.06,1980,250000,58,17.57,653.5,19.85,22.48,31.68,12.95,0,1,0,,
56737600000000_501,0.33,0,96.24,0,3.76,37.49,1977,94143,40,22.53,183,24.01,26.69,45.85,12.85,0,1,0,,
56738740000000_768,0.33,0,33.03,0,66.97,38.53,2016,116932,0,14.38,38.5,10.32,26.69,29.23,4.5,0,1,0,,
54722560000000_771,0.33,0,100,0,0,36.85,1986,81944,43,2.69,164,45.33,28.45,57.3,27.85,0,1,0,,
30736500000000_861,0.33,0,97.36,0,2.64,37.61,1980,78030,19,11.45,241,21.1,22.48,42.21,10.2,0,1,0,,
19734600000000_973,0.33,0,94.94,1.69,3.38,38.16,2005,121316,21,12.62,241,25.96,34.92,44.99,4.75,0,1,0,,
54753300000000_997,0.33,0,93.49,0,6.51,38.54,1998,45500,93,23.32,205,64.92,28.45,39.05,14.65,0,1,0,,
36678400000000_1050,0.33,0,95.51,0.44,4.05,38.14,1967,48458,67,12.05,241,56.38,34.44,52.77,29.45,0,1,0,,
54753300000000_1058,0.33,0,100,0,0,38.28,2004,45500,93,14.69,464,64.92,28.45,39.05,14.55,0,1,0,,
36678800000000_1288,0.33,0,98.41,0,1.59,38.46,2017,74375,88,16.32,13,71.88,34.44,39.73,32.25,0,1,0,,
19642600000000_1299,0.33,0,100,0,0,37.05,1950,76953,27,14.5,241,15.78,34.92,37.72,5.2,0,1,0,,
54722600000000_1338,0.33,0,100,0,0,38.89,1992,86798,71,9.75,98.5,46.02,28.45,61.75,22.95,0,1,0,,
54722600000000_1342,0.33,0,92.32,0,7.68,37.65,1992,110129,71,9.75,129,45.05,28.45,50.98,22.95,0,1,0,,
19102000000000_1388,0.33,0,87.74,0,12.26,37.34,1993,89506,100,5.5,220,38.82,34.92,69.41,8.6,0,1,0,,
42692000000000_1405,0.33,0,0,0,100,29.06,1959,180781,36,19.27,464,30.54,24.3,21.27,12.7,0,1,0,,
19650000000000_1446,0.33,0,80.35,0,19.65,40.05,1997,108417,22,13,267,30.9,34.92,38.2,10,0,1,0,,
33103300000000_1453,0.33,0,86.28,0,13.72,38.78,1954,98750,65,18.31,1894.5,27.33,31.72,39.75,25.05,0,1,0,,
56737600000000_1620,0.33,0,100,0,0,37.52,1969,112083,40,11.15,241,22.52,26.69,35.49,12.3,0,1,0,,
56737600000000_1621,0.33,0,62.95,0,37.14,37.52,2015,112083,40,11.15,241,22.52,26.69,35.49,12.3,0,1,0,,
56737600000000_1780,0.33,0.48,74.98,0.56,23.99,37.91,2003,89327,40,17.89,241,17.26,26.69,34.89,10.75,0,1,0,,
56737600000000_1819,0.33,0,85.05,0,14.95,36.71,2014,113750,40,18.36,241,25.61,26.69,35.07,14.1,0,1,0,,
36750700000000_1822,0.33,0,100,0,0,36.36,1994,86369,86,18.02,464,61.55,34.44,40.1,16.35,0,1,0,,
19648700000000_1970,0.33,0,90.12,0,9.88,32.65,1989,186389,6,14.63,23,22.24,34.92,27.7,9.2,0,1,0,,
19648700000000_1971,0.33,1.19,96.83,0,0.88,32.65,1959,186389,6,14.63,241,22.24,34.92,27.7,9.2,0,1,0,,
54722600000000_2087,0.33,0,100,0,0,37.73,1993,34981,71,30.27,241,46.02,28.45,58.12,29.15,0,1,0,,
31668500000000_2355,0.33,0,97.39,0,2.61,34.54,2013,125527,8,20.83,1894.5,6.8,22.48,51.85,14.5,0,1,0,,
30736500000000_2372,0.33,0,96.03,0,3.97,37.1,1991,125486,19,11.48,15,30,22.48,60.93,24.3,0,1,0,,
56739400000000_2435,0.33,0,86.08,0,13.92,35.83,1958,158984,34,23.16,23,21.67,26.69,33.01,9.35,0,1,0,,
54753300000000_2489,0.33,0,99.74,0,0.26,38.03,1920,30066,93,38.81,205,64.92,28.45,39.05,40.9,0,1,0,,
30736500000000_2513,0.33,0,99.29,0,0.71,38.46,1996,119282,19,22.47,241,26.34,22.48,36.04,31.1,0,1,0,,
36679000000000_2564,0.33,0,99.56,0,0.44,36.7,1912,67349,0,22.2,221,68.71,34.44,52.08,17.75,0,1,0,,
19650000000000_2615,0.33,0,89.86,0,10.14,38.43,1999,130089,22,23.13,42.5,17.94,34.92,28.39,9.7,0,1,0,,
19651100000000_2699,0.33,0,99.21,0,0.79,37.61,2015,95833,77,18,241,48.48,34.92,56.59,33.6,0,1,0,,
19651100000000_2700,0.33,0,100,0,0,37.61,1981,94375,77,18,578.5,48.48,34.92,56.59,33.6,0,1,0,,
33670900000000_2799,0.33,9.08,69.56,0,21.35,36.72,1996,39816,48,12.26,14.5,57.33,31.72,38.69,26.6,0,1,0,,
54722600000000_2814,0.33,0,100,0,0,38.26,1997,56620,71,20.79,55,37.9,28.45,57.36,32.6,0,1,0,,
54722600000000_2815,0.33,0,100,0,0,38.26,2005,56620,71,20.79,42,37.9,28.45,57.36,32.6,0,1,0,,
56737600000000_2920,0.33,0,64.66,3.02,32.33,37.72,1963,113750,40,17.18,13,25.61,26.69,35.07,11.5,0,1,0,,
19644500000000_2957,0.33,0,98.33,0,1.67,37.78,1928,50179,75,24.84,85.5,38.85,34.92,65.56,29.85,0,1,0,,
42767900000000_3017,0.33,0,100,0,0,35.61,1977,82500,62,11.45,13,52.67,24.3,33.28,13.95,0,1,0,,
19650000000000_3112,0.33,0,76.62,0,23.38,39.8,1960,76944,22,26,23,30.9,34.92,38.2,11,0,1,0,,
30666200000000_3135,0.33,0,62.69,0,37.31,37.83,2003,93352,10,29.99,13,32.73,22.48,41.81,13.1,0,1,0,,
54721200000000_3159,0.33,0,34.74,0,65.26,36.91,1958,78438,40,7.38,42.5,35.91,28.45,44.35,20.9,0,1,0,,
54721200000000_3160,0.33,0,100,0,0,36.91,2001,78438,40,7.38,13,35.91,28.45,44.35,14.15,0,1,0,,
19648700000000_3252,0.33,0,90.04,2.32,7.63,36.1,1968,250000,6,13.48,16,9.34,34.92,34.02,2.75,0,1,0,,
33751800000000_3354,0.33,1.12,44.65,0,54.23,37.79,2009,167778,64,18.75,241,39.35,31.72,43.65,15.05,0,1,0,,
56737600000000_3355,0.33,0,83.95,0,16.05,33.95,2001,136336,40,16.64,1523.5,19.26,26.69,33.36,3.5,0,1,0,,
42692100000000_3600,0.33,0.86,95.35,0.52,3.27,34.35,1961,147979,40,12.79,241,20.18,24.3,37.4,15.7,0,1,0,,
56737600000000_3722,0.33,0,49.48,0,50.52,37.6,1995,166619,40,40.05,1894.5,18.96,34.92,46.78,9.3,0,1,0,,
36678800000000_3805,0.33,0,98.01,0,1.99,39.28,1998,69000,88,14.63,13,112,34.44,49.95,31.5,0,1,0,,
30664600000000_3821,0.33,0.38,70.5,0,29.12,35.28,1994,115517,58,12.24,1523.5,21.7,22.48,26.01,25.8,0,1,0,,
56726000000000_3822,0.33,0,68.74,0,31.26,36.47,1998,122238,60,8.9,14.5,36.72,26.69,20.65,17.2,0,1,0,,
19646800000000_3847,0.33,0.56,38.76,0,60.68,39.28,1991,146250,14,11.56,1894.5,18.96,34.92,46.78,9.4,0,1,0,,
19646800000000_41,0.34,0,85.47,0,14.53,41.6,1978,112344,14,50.72,241,14.79,34.92,41.46,10.35,0,1,0,,
19646800000000_42,0.34,0,96.24,0,3.68,41.6,1978,146250,14,50.72,615,14.79,34.92,41.46,10.35,0,1,0,,
30664600000000_134,0.34,0,77.05,0,22.95,34.85,1999,141571,58,6.68,13,17.93,22.48,29.27,7.65,0,1,0,,
42692000000000_266,0.34,0.4,91.26,0,8.34,35.72,1969,119300,36,18.7,13,30.54,24.3,28.7,12.3,0,1,0,,
30664500000000_268,0.34,0,70.69,0,29.31,35.76,1989,136591,30,5.27,161,34.74,22.48,57.95,77.7,0,1,0,,
26736700000000_269,0.34,27.19,34.1,0,38.71,32.16,1880,66736,54,6.16,1523.5,12.68,28.52,35.66,31.1,0,1,0,,
30666200000000_414,0.34,0,99.36,0,0.64,37.35,1965,165500,10,35.34,615,13.78,22.48,36.89,12.55,0,1,0,,
42767900000000_481,0.34,0,94.84,2.94,2.22,33.85,1909,112766,62,11.94,1894.5,46.02,24.3,56.85,25.1,0,1,0,,
42767900000000_482,0.34,0.15,89.25,0,7.8,33.85,1909,70227,62,11.94,241,46.02,24.3,56.85,25.1,0,1,0,,
19734600000000_643,0.34,0,74.54,2.55,22.91,35.9,1982,250000,21,61.15,85.5,22.01,34.92,40.51,5.45,0,1,0,,
19734600000000_644,0.34,0,98.57,0,2.69,35.9,1982,92231,21,61.15,55,22.01,34.92,40.51,5.45,0,1,0,,
33751920000000_778,0.34,0.16,86.01,0,13.83,37.47,1988,136049,0,24.38,183,24.24,31.72,34.38,19.65,0,1,0,,
36678400000000_1052,0.34,0,100,0,0,37.4,1925,48458,67,12.05,1894.5,56.38,34.44,52.77,29.45,0,1,0,,
42692000000000_1406,0.34,35.48,0,0,64.52,29.68,1959,138005,36,19.27,205,30.54,24.3,21.27,12.7,0,1,0,,
54753300000000_1414,0.34,0,97.32,0,2.68,38.42,2007,75164,93,17.23,464,64.92,28.45,39.05,34.8,0,1,0,,
56737600000000_1661,0.34,0,83.53,0,16.47,36.6,1998,185521,40,9.76,267,17.26,26.69,34.89,4.9,0,1,0,,
19646800000000_1731,0.34,0,98.97,0,1.03,40.58,1972,78106,14,22.73,653.5,18.37,34.92,43.86,11.65,0,1,0,,
19642600000000_1762,0.34,0,100,0,0,37.08,2002,85052,27,17.38,241,16.34,34.92,37.13,4.7,0,1,0,,
56739400000000_1952,0.34,0,88.93,0,11.07,36.8,1994,123712,34,9.96,23,30.68,26.69,32.65,11.55,0,1,0,,
26102600000000_2230,0.34,0,15.38,0,84.62,29.84,1965,146250,55,14.04,13,47.37,28.52,26.26,12.7,0,1,0,,
26102600000000_2387,0.34,0,25,0,75,29.84,1954,85972,55,12.38,464,47.37,28.52,26.26,17.75,0,1,0,,
36679000000000_2444,0.34,0,97.92,0.48,1.6,35.42,1992,139397,0,8.52,199,24.03,34.44,44.39,14.5,0,1,0,,
54719400000000_2490,0.34,0,100,0,0,37.6,1957,30066,72,12.1,14.5,64.92,28.45,39.05,43.75,0,1,0,,
19647700000000_2536,0.34,0,99.13,0,0.87,38.45,2005,117386,39,10.76,241,43.36,22.48,49.87,4.3,0,1,0,,
54722600000000_2631,0.34,0,98.89,0,1.11,36.78,2003,88236,71,11.85,161,46.89,28.45,70.44,8.5,0,1,0,,
36678800000000_2774,0.34,0,100,0,0,38.91,1965,38260,88,11.77,13,97.17,34.44,45.67,37.05,0,1,0,,
19648700000000_2831,0.34,0,97.22,0,2.78,31.04,1979,144119,6,26.58,220,13.39,34.92,34.32,7.4,0,1,0,,
19642600000000_2938,0.34,0,100,0,0,37.23,1999,165145,27,16.5,83,21.41,34.92,42.54,4.9,0,1,0,,
19646400000000_3073,0.34,0,95.94,0,4.06,36.6,2017,66612,88,3.22,13,46.59,34.44,49.22,26.8,0,1,0,,
30736500000000_3265,0.34,3.45,96.55,0,0,37.28,1994,146250,19,13.32,55,19.46,22.48,36.43,14.85,0,1,0,,
19734600000000_3267,0.34,0,91,0.6,8.4,35.78,2013,216290,21,18.15,55,22.01,34.92,40.51,3.8,0,1,0,,
30736500000000_3520,0.34,0,98.45,0,1.55,34.95,1971,142333,19,35.71,645,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3521,0.34,0,100,0,0,34.89,1971,136336,19,35.71,1894.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3522,0.34,0,100,0,0,34.89,1971,142647,19,35.71,161,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3523,0.34,1.91,45.19,0,50.66,34.89,1971,158672,19,35.71,199,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3524,0.34,0,100,1.46,0,34.95,1971,75750,19,35.71,1894.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3525,0.34,0,100,0,0,34.89,1971,140094,19,35.71,161,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3526,0.34,0,100,0,0,34.89,1971,153750,19,35.71,645,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3527,0.34,1.59,97.36,0,1.83,34.95,1971,112344,19,35.71,1894.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3528,0.34,0,100,0,0,34.95,1971,142647,19,35.71,1894.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3529,0.34,0,100,0,0.56,34.95,1971,155994,19,35.71,161,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3530,0.34,0,98.52,0,0,34.89,1971,250000,19,35.71,112.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3531,0.34,4.85,36.12,0.67,55.04,34.95,1971,79167,19,35.71,241,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3532,0.34,23.48,68.02,0,6.12,34.89,1971,64214,19,35.71,1894.5,6.8,22.48,51.85,9.6,0,1,0,,
30736500000000_3534,0.34,0,100,0,0,34.89,1971,81140,19,35.71,199,6.8,22.48,51.85,9.6,0,1,0,,
30666200000000_3601,0.34,2.86,88.78,0,8.35,37.46,1961,125880,10,21.34,1894.5,14.42,22.48,40.98,9.1,0,1,0,,
19752900000000_3685,0.34,0,100,0,0,37.96,1950,130556,44,11.33,271.5,19.55,34.92,51.75,8.2,0,1,0,,
30664600000000_3820,0.34,0,90.81,0,9.19,35.47,1994,115517,58,12.24,13,21.7,22.48,26.01,25.8,0,1,0,,
30736500000000_3823,0.34,0.96,97.12,0,1.92,38.22,2019,156179,19,41.75,129,19.46,22.48,36.43,9.85,0,1,0,,
30736500000000_3824,0.34,0,98.14,0,4.72,38.22,1951,100357,19,41.75,1894.5,19.46,22.48,36.43,9.85,0,1,0,,
19642600000000_347,0.35,0,100,0,0,36.89,2009,123629,27,18,241,21.41,34.92,42.54,3.9,0,1,0,,
19646800000000_430,0.35,0,91.4,0.61,7.99,37.68,2001,136336,14,11.24,42,16.22,34.92,31.61,4.25,0,1,0,,
19646800000000_431,0.35,0,96.42,0,6.1,37.68,2001,136336,14,11.24,221,16.22,34.92,31.61,4.25,0,1,0,,
19646800000000_432,0.35,0,91.82,0,10.26,37.68,2001,136336,14,11.24,36,16.22,34.92,31.61,4.25,0,1,0,,
54722600000000_559,0.35,0,100,0,0,37.33,1955,34981,71,9.07,220,46.02,28.45,58.12,40.35,0,1,0,,
36678400000000_561,0.35,0,99.52,0,0.48,37.39,1957,69821,67,22.08,241,37.85,34.44,47.78,14.8,0,1,0,,
36678400000000_562,0.35,0,95.45,0,4.55,37.42,1957,69821,67,22.08,241,37.85,34.44,47.78,14.8,0,1,0,,
56738740000000_760,0.35,0,69.14,0,30.86,39.47,1990,158672,0,17.61,241,10.32,26.69,29.23,4.5,0,1,0,,
56737590000000_777,0.35,0,84.01,0,15.99,36.28,1994,147593,8,23.16,241,22.31,26.69,36.34,11.05,0,1,0,,
42692000000000_915,0.35,0,83.56,4.18,12.27,33.53,1969,123712,36,19.48,241,30.54,24.3,33.96,12.8,0,1,0,,
19642600000000_1032,0.35,1.44,96.57,0.4,1.6,37.28,1959,154292,27,15.75,241,19.82,34.92,49.82,3.05,0,1,0,,
54722600000000_1334,0.35,0,99.73,0,0.27,38.03,1992,86798,71,9.75,271.5,46.02,28.45,61.75,22.95,0,1,0,,
54722600000000_1341,0.35,0.17,95.79,0,4.05,35.66,1992,110129,71,9.75,55,45.05,28.45,50.98,22.95,0,1,0,,
19102000000000_1376,0.35,0,76.55,0,23.45,36.47,1993,50000,100,5.5,36,38.82,34.92,69.41,8.6,0,1,0,,
19102000000000_1377,0.35,0,100,0,0,36.47,1993,43315,100,5.5,278.5,38.82,34.92,69.41,8.6,0,1,0,,
42692000000000_1399,0.35,9.47,55.45,0.32,34.77,31.97,1959,146250,36,19.27,14.5,30.54,24.3,22.24,12.7,0,1,0,,
42692000000000_1400,0.35,18.36,50.41,2.47,28.77,23.17,1959,124875,36,19.27,32.5,30.54,24.3,21.27,12.7,0,1,0,,
42692000000000_1409,0.35,0,92.85,0,11.1,31.97,1959,97697,36,19.27,23,30.54,24.3,22.24,12.7,0,1,0,,
54753300000000_1413,0.35,0,100,0,0,37.97,1988,34485,93,17.23,14.5,64.92,28.45,39.05,34.8,0,1,0,,
19651100000000_1785,0.35,0,92.83,1.69,5.48,35.28,1965,67281,77,17.75,205,56.32,34.92,39.66,33.7,0,1,0,,
19651100000000_1786,0.35,0,40,20,40,35.28,2000,67281,77,17.75,464,56.32,34.92,39.66,33.7,0,1,0,,
19734600000000_1846,0.35,0,70.39,9.55,20.06,37.16,1858,98092,21,8.88,241,27.84,34.92,47.75,2.25,0,1,0,,
36678800000000_1869,0.35,0,89.38,0,10.62,38.34,2005,66094,88,10.02,205,72.91,34.44,41.64,26.3,0,1,0,,
36678400000000_2059,0.35,0,88.36,0,11.64,36.59,1972,113470,67,23.7,129,46.59,34.44,49.22,18.1,0,1,0,,
10623300000000_2433,0.35,0.4,98.48,0,1.12,37.6,2014,147169,74,40.79,241,16.99,34.92,34.85,7.35,0,1,0,,
