School_ID,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,ndvi_median,Land_Surface_Temp_median,Year_built,Median_income_BG_2021,Percent_FRPM,Student_Staff_Ratio,Students_with_Disabilities_mean,Asthma_Rates,Covid19_rate_of_infection_1000_people,Pollution_Burden,Chronic_Abs_Avg_Rate,retrofit,ndvi_median_binary,retrofit_and_ndvi,Diversity_Index
19649100000000_2116,0,100,0,0,0.24,38.45,2003,83590,95,NA,NA,79.24,34.92,60.88,NA,1,1,1,NA
30665000000000_2172,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,35.7,NA,136188,18,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA
30665000000000_2185,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,35.7,NA,136188,18,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA
30665000000000_2186,0,100,0,0,0.24,35.73,NA,136188,18,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA
19647300000000_2410,0,100,0,0,0.24,41.74,2009,40225,80,NA,NA,79.95,34.92,49.98,NA,1,1,1,NA
19734500000000_2434,0,99.50980392,0,0.490196078,0.24,39.78,NA,78125,77,NA,NA,47.46,34.92,46.93,NA,1,1,1,NA
19648300000000_2595,0,90.34267913,0.10384216,9.553478712,0.24,40.91,NA,NA,73,NA,NA,36.13,34.92,49.58,NA,1,1,1,NA
19648300000000_2596,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,40.91,NA,NA,73,NA,NA,36.13,34.92,49.58,NA,1,1,1,NA
19648300000000_2597,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,40.91,NA,NA,73,NA,NA,36.13,34.92,49.58,NA,1,1,1,NA
19648300000000_2598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,40.91,NA,NA,73,NA,NA,36.13,34.92,49.58,NA,1,1,1,NA
56725500000000_2789,0,90.625,0,7.371794872,0.24,36.47,NA,NA,25,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA
56725500000000_2792,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,36.47,NA,NA,25,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA
19647300000000_2888,0,98.77883311,0,1.221166893,0.24,38.45,2011,NA,80,NA,NA,79.55,34.92,65.15,NA,1,1,1,NA
36678500000000_2926,0,99.30232558,0,0.697674419,0.24,40.7,1992,88241,90,NA,NA,66.79,34.44,43.11,NA,1,1,1,NA
36678500000000_2927,0,95.02762431,0,4.972375691,0.24,41.02,1992,88241,90,NA,NA,66.79,34.44,43.11,NA,1,1,1,NA
16639200000000_3023,0,90,0,0,0.24,40.54,NA,56976,80,NA,NA,108.13,42.51,54.42,NA,1,1,1,NA
30666700000000_3031,0,100,0,0,0.24,38.42,NA,53942,75,NA,NA,30.41,22.48,53.15,NA,1,1,1,NA
19645800000000_3107,0,96.78832117,0.875912409,2.335766423,0.24,37.64,NA,NA,28,NA,NA,46.19,34.92,46.36,NA,1,1,1,NA
19651400000000_3222,12.69035533,83.75634518,0,3.553299492,0.24,41.92,NA,NA,14,NA,NA,58.84,34.92,42.56,NA,1,1,1,NA
19651400000000_3223,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,41.92,NA,NA,14,NA,NA,58.84,34.92,42.56,NA,1,1,1,NA
30736400000000_3232,0,93.63564041,0,6.364359586,0.24,37.78,NA,75598,45,NA,NA,27.09,22.48,29.56,NA,1,1,1,NA
30736400000000_3233,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,37.78,NA,75598,45,NA,NA,27.09,22.48,29.56,NA,1,1,1,NA
30736400000000_3237,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,37.78,NA,75598,45,NA,NA,27.09,22.48,29.56,NA,1,1,1,NA
19647300000000_3293,0,99.67672414,0,0.323275862,0.24,38.53,NA,71125,80,NA,NA,79.55,34.92,64.13,NA,1,1,1,NA
19650500000000_3303,0,67.78846154,0,32.21153846,0.24,40.66,NA,74154,79,NA,NA,32.98,34.92,32.21,NA,1,1,1,NA
19650500000000_3304,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.24,40.66,NA,74154,79,NA,NA,32.98,34.92,32.21,NA,1,1,1,NA
30736400000000_3363,0,100,0,0,0.24,39.95,NA,143125,45,NA,NA,38.35,22.48,47.44,NA,1,1,1,NA
19650600000000_3596,0,100,0,0,0.24,35.61,1961,92375,10,NA,NA,23.61,34.92,41.6,NA,1,1,1,NA
19645000000000_3759,0,100,0,0,0.24,39.26,NA,NA,87,NA,NA,65.92,34.92,63.54,NA,1,1,1,NA
19734500000000_3856,0,98.37398374,0,1.62601626,0.24,40.02,NA,69213,77,NA,NA,61.89,34.92,58.64,NA,1,1,1,NA
19650600000000_3863,0,100,0,0,0.24,37.64,1959,92574,10,NA,NA,35.45,34.92,55.16,NA,1,1,1,NA
33752000000000_73,0,84.28571429,0,15.71428571,0.25,39.28,2002,70227,40,NA,NA,38.17,31.72,34.46,NA,1,1,1,NA
33752000000000_74,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,39.28,2002,70227,40,NA,NA,38.17,31.72,34.46,NA,1,1,1,NA
33752000000000_75,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,39.28,2002,70227,40,NA,NA,38.17,31.72,34.46,NA,1,1,1,NA
33752000000000_76,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,39.28,2002,70227,40,NA,NA,38.17,31.72,34.46,NA,1,1,1,NA
56768300000000_170,0,100,0,0,0.25,38.24,1960,29564,91,NA,NA,45.4,26.69,42.86,NA,1,1,1,NA
30736400000000_214,0,99.20127796,0,0.798722045,0.25,39.82,1958,117826,45,NA,NA,38.35,22.48,47.44,NA,1,1,1,NA
15739100000000_280,0,70.20766773,0,0,0.25,40.34,1953,28589,90,NA,NA,59.59,27.08,50.25,NA,1,1,1,NA
15739100000000_281,0,100,0,0,0.25,40.34,1953,28589,90,NA,NA,59.59,27.08,50.25,NA,1,1,1,NA
15739100000000_282,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,40.34,1953,28589,90,NA,NA,59.59,27.08,50.25,NA,1,1,1,NA
15739100000000_283,0,22.72727273,0,0,0.25,40.34,1953,28589,90,NA,NA,59.59,27.08,50.25,NA,1,1,1,NA
15739100000000_284,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,40.34,1953,28589,90,NA,NA,59.59,27.08,50.25,NA,1,1,1,NA
15634000000000_392,0,100,0,0,0.25,39.98,NA,NA,75,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA
15634000000000_393,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,39.98,NA,NA,75,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA
56725500000000_427,0,95.87020649,0,4.12979351,0.25,34.55,1966,35568,25,NA,NA,47.15,26.69,37.76,NA,1,1,1,NA
36676800000000_463,0,91.00318471,0,8.996815287,0.25,35.93,2001,NA,57,NA,NA,24.89,34.44,68.6,NA,1,1,1,NA
33670300000000_477,0,99.51807229,0,0.481927711,0.25,36.86,1927,123274,74,NA,NA,31.81,31.72,45.33,NA,1,1,1,NA
30666700000000_817,0,98.88268156,0,1.117318436,0.25,38.48,NA,73339,75,NA,NA,50.53,22.48,55.73,NA,1,1,1,NA
33670300000000_823,0,99.27942354,0,0.720576461,0.25,38.33,NA,164812,74,NA,NA,31.81,31.72,45.33,NA,1,1,1,NA
33670300000000_824,0,74.98014297,0.079428118,24.94042891,0.25,34.98,2007,96923,74,NA,NA,25.31,31.72,44.79,NA,1,1,1,NA
36676800000000_845,0,99.36356404,0,0.636435959,0.25,38.28,NA,80179,57,NA,NA,37.17,34.44,50.81,NA,1,1,1,NA
36676800000000_846,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,38.28,NA,80179,57,NA,NA,37.17,34.44,50.81,NA,1,1,1,NA
19650600000000_872,0,98.56573705,0,1.434262948,0.25,37.36,1957,193438,10,NA,NA,34.71,34.92,65.14,NA,1,1,1,NA
33672200000000_1042,0,83.35987261,0,16.40127389,0.25,36.1,2009,142321,96,NA,NA,23.94,31.72,43.26,NA,1,1,1,NA
19647300000000_1062,0,100,0,0,0.25,35.99,NA,117008,80,NA,NA,32.48,34.92,43.28,NA,1,1,1,NA
30665000000000_1121,0,99.79508197,0,0.204918033,0.25,35.7,NA,143438,18,NA,NA,29.93,22.48,50.89,NA,1,1,1,NA
19643300000000_1122,0.079491256,97.21780604,0,2.702702703,0.25,38.3,NA,90972,26,NA,NA,35.9,34.92,51.21,NA,1,1,1,NA
19643300000000_1123,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,38.3,NA,90972,26,NA,NA,35.9,34.92,51.21,NA,1,1,1,NA
19643300000000_1177,0,100,0,0,0.25,37.7,NA,97431,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
19647300000000_1193,0,100,0,0,0.25,38.26,NA,NA,80,NA,NA,94.42,34.92,62.9,NA,1,1,1,NA
19647300000000_1194,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,38.26,NA,NA,80,NA,NA,94.42,34.92,62.9,NA,1,1,1,NA
16639300000000_1228,0,90.62049062,0,0.577200577,0.25,39.68,1998,64013,85,NA,NA,108.13,42.51,54.42,NA,1,1,1,NA
16639300000000_1231,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,39.68,1998,64013,85,NA,NA,108.13,42.51,54.42,NA,1,1,1,NA
15634000000000_1248,0,86.35809988,0,0.974421437,0.25,39.73,2004,NA,75,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA
15634000000000_1249,0,100,0,0,0.25,40.1,2004,NA,75,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA
33670300000000_1303,0,86.19313647,0,13.80686353,0.25,38.02,NA,66085,74,NA,NA,34.96,31.72,44.14,NA,1,1,1,NA
19734500000000_1479,0,99.58643507,0,0.41356493,0.25,40.47,NA,82917,77,NA,NA,25.99,34.92,41.36,NA,1,1,1,NA
16639200000000_1484,0,60.82802548,0,0,0.25,40.58,1994,71375,80,NA,NA,108.13,42.51,57.99,NA,1,1,1,NA
19734500000000_1554,0,88.33333333,0,11.66666667,0.25,40.22,1961,NA,77,NA,NA,28.38,34.92,38.12,NA,1,1,1,NA
19647300000000_1625,0,100,0,0,0.25,37.33,NA,NA,80,NA,NA,103.05,34.92,54.49,NA,1,1,1,NA
19734500000000_1670,0,99.8398719,0,0.160128102,0.25,40.8,NA,NA,77,NA,NA,52.64,34.92,59.83,NA,1,1,1,NA
36678500000000_1702,0,97.57630162,0,2.423698384,0.25,41.89,NA,69583,90,NA,NA,77.93,34.44,52.06,NA,1,1,1,NA
19649100000000_1815,0,97.48837209,0,2.511627907,0.25,39.14,NA,NA,95,NA,NA,74.95,34.92,40.03,NA,1,1,1,NA
30666700000000_1817,0,99.22680412,0,0.773195876,0.25,39.55,NA,42314,75,NA,NA,54.88,22.48,59.15,NA,1,1,1,NA
36676900000000_1883,0,100,0,0,0.25,40.11,NA,94327,82,NA,NA,49.37,34.44,43.11,NA,1,1,1,NA
19650500000000_1969,0,61.29807692,0,38.70192308,0.25,42.64,NA,109881,79,NA,NA,40.87,34.92,34.05,NA,1,1,1,NA
30665000000000_2166,0,100,0,0,0.25,35.83,NA,87250,18,NA,NA,28.14,22.48,45.61,NA,1,1,1,NA
19643500000000_2218,0,99.91474851,0,0.085251492,0.25,37.53,2014,NA,23,NA,NA,35.45,34.92,46.32,NA,1,1,1,NA
33752000000000_2404,0,50.26455026,0,49.73544974,0.25,42.72,2019,72857,40,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA
33752000000000_2405,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,42.72,2019,72857,40,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA
33752000000000_2406,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,42.72,2019,72857,40,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA
36678500000000_2581,0,99.34906428,0,0.65093572,0.25,40.45,NA,45987,90,NA,NA,77.93,34.44,53.92,NA,1,1,1,NA
19645000000000_2589,0,100,0,0,0.25,39.26,NA,62275,87,NA,NA,65.92,34.92,63.54,NA,1,1,1,NA
19650600000000_2611,0,98.25783972,0,1.742160279,0.25,37.39,1955,193438,10,NA,NA,34.71,34.92,65.14,NA,1,1,1,NA
19648200000000_2777,0,98.98255814,0,1.01744186,0.25,39.55,NA,NA,98,NA,NA,47.95,34.92,65.99,NA,1,1,1,NA
56725500000000_2791,0,100,0,0,0.25,37.2,NA,47199,25,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA
19650600000000_2807,0,91.56976744,0,8.430232558,0.25,37.22,1959,89417,10,NA,NA,31.54,34.92,59.95,NA,1,1,1,NA
19647300000000_3002,12.62458472,84.05315615,0,3.322259136,0.25,34.15,NA,NA,80,NA,NA,25.2,34.92,54.37,NA,1,1,1,NA
16639200000000_3027,0,98.29545455,0,0,0.25,40.27,NA,56976,80,NA,NA,108.13,42.51,54.42,NA,1,1,1,NA
16639200000000_3028,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,40.27,NA,56976,80,NA,NA,108.13,42.51,54.42,NA,1,1,1,NA
33670300000000_3034,0,100,0,0,0.25,38.45,2007,164812,74,NA,NA,31.81,31.72,45.33,NA,1,1,1,NA
36678500000000_3075,0,99.50799508,0,0.49200492,0.25,40.08,NA,69167,90,NA,NA,69.21,34.44,56.36,NA,1,1,1,NA
19734500000000_3343,0,100,0,0,0.25,39.93,NA,NA,77,NA,NA,52.64,34.92,59.83,NA,1,1,1,NA
19651400000000_3565,14.85943775,79.51807229,0,5.62248996,0.25,41.15,1994,NA,14,NA,NA,19.26,34.92,37.86,NA,1,1,1,NA
30665600000000_3654,0,100,0,0,0.25,39.95,NA,59808,19,NA,NA,47.28,22.48,51.27,NA,1,1,1,NA
19734500000000_3845,0,96.83441558,0,3.165584416,0.25,39.97,NA,82250,77,NA,NA,24.82,34.92,60.98,NA,1,1,1,NA
19650600000000_223,0,98.80478088,0,1.195219124,0.26,36.42,1957,123026,10,NA,NA,26.42,34.92,55.52,NA,1,1,1,NA
19734500000000_246,0,98.56344773,0,1.436552275,0.26,39.47,1960,113152,77,NA,NA,28.38,34.92,30.59,NA,1,1,1,NA
15634000000000_391,0,100,0,0,0.26,39.66,NA,NA,75,NA,NA,49.02,27.08,47.92,NA,1,1,1,NA
33670300000000_398,0,97.29083665,0,2.709163347,0.26,37.36,1989,149196,74,NA,NA,22.31,31.72,48.97,NA,1,1,1,NA
33670300000000_400,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,37.36,1989,149196,74,NA,NA,22.31,31.72,48.97,NA,1,1,1,NA
56725500000000_428,0,90.35874439,0,9.641255605,0.26,33.98,1966,35568,25,NA,NA,47.15,26.69,37.76,NA,1,1,1,NA
19734500000000_628,0,99.04153355,0,0.958466454,0.26,38.71,NA,52212,77,NA,NA,73.09,34.92,54.82,NA,1,1,1,NA
19734500000000_629,0,100,0,0,0.26,38.89,NA,64539,77,NA,NA,73.09,34.92,54.82,NA,1,1,1,NA
30666700000000_646,0,100,0,0,0.26,37.49,1963,81330,75,NA,NA,48.82,22.48,45.98,NA,1,1,1,NA
36678500000000_825,0,91.43536875,0,8.564631245,0.26,37.64,1994,83056,90,NA,NA,48.73,34.44,43.1,NA,1,1,1,NA
29103000000000_950,0,57.73195876,0,42.26804124,0.26,39.09,2014,NA,65,NA,NA,62.2,27.08,43.26,NA,1,1,1,NA
36678500000000_965,0,84.7972973,0,15.2027027,0.26,37.05,NA,NA,90,NA,NA,48.73,34.44,43.1,NA,1,1,1,NA
19650600000000_1004,0,100,0,0,0.26,36.77,1928,171333,10,NA,NA,23.87,34.92,45.01,NA,1,1,1,NA
30666700000000_1060,0,100,0,0,0.26,38.05,NA,74583,75,NA,NA,41.49,22.48,54.14,NA,1,1,1,NA
36678500000000_1106,0,100,0,0,0.26,40.64,NA,55952,90,NA,NA,77.93,34.44,48.34,NA,1,1,1,NA
30666700000000_1117,0,100,0,0,0.26,37.55,NA,73083,75,NA,NA,48.82,22.48,45.98,NA,1,1,1,NA
19643300000000_1176,0,91.73333333,0,8.266666667,0.26,37.91,NA,83450,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
19649100000000_1240,0,98.33200953,0,1.667990469,0.26,37.76,NA,NA,95,NA,NA,67.95,34.92,52.89,NA,1,1,1,NA
30666700000000_1251,1.542649728,94.10163339,0,4.355716878,0.26,36.6,2007,87772,75,NA,NA,48.82,22.48,58.86,NA,1,1,1,NA
19650600000000_1274,0,98.18496111,0,1.815038894,0.26,36.96,1961,110000,10,NA,NA,23.87,34.92,45.01,NA,1,1,1,NA
19643300000000_1420,0,97.6744186,0,2.325581395,0.26,36.84,NA,85500,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
19643300000000_1423,0,100,0,0,0.26,36.84,NA,85500,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
54719900000000_1458,0,87.92692613,0,0.873709293,0.26,38.85,NA,54323,52,NA,NA,48.99,28.45,48.85,NA,1,1,1,NA
54719900000000_1459,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,38.85,NA,54323,52,NA,NA,48.99,28.45,48.85,NA,1,1,1,NA
19649100000000_1528,0,88.62815884,0,11.37184116,0.26,38.34,1956,NA,95,NA,NA,56.6,34.92,75.08,NA,1,1,1,NA
19645800000000_1582,0,99.5215311,0,0.4784689,0.26,37.42,NA,77917,28,NA,NA,40.41,34.92,41.16,NA,1,1,1,NA
30665600000000_1628,3.205128205,91.02564103,0,5.769230769,0.26,32.68,NA,85441,19,NA,NA,26.73,22.48,36.4,NA,1,1,1,NA
19651400000000_1680,0,36.55172414,0,63.44827586,0.26,39.98,NA,132321,14,NA,NA,24.8,34.92,48.21,NA,1,1,1,NA
19645000000000_1686,0,100,0,0,0.26,40.27,NA,59621,87,NA,NA,45.12,34.92,65.51,NA,1,1,1,NA
19643300000000_1750,0,100,0,0,0.26,37.61,NA,62059,26,NA,NA,39.19,34.92,53.61,NA,1,1,1,NA
19643300000000_1751,0,100,0,0,0.26,37.61,NA,62059,26,NA,NA,39.19,34.92,53.61,NA,1,1,1,NA
36676800000000_1801,0,92.90836653,0,7.091633466,0.26,38.36,NA,97833,57,NA,NA,40.13,34.44,51.33,NA,1,1,1,NA
19649100000000_1870,0,99.04,0,0.96,0.26,38.42,NA,79138,95,NA,NA,78.05,34.92,51.83,NA,1,1,1,NA
36676900000000_1882,0,97.44408946,0,2.555910543,0.26,40.11,NA,94327,82,NA,NA,49.37,34.44,43.11,NA,1,1,1,NA
19647300000000_2088,1.235657546,98.76434245,0,0,0.26,37.74,NA,NA,80,NA,NA,79.55,34.92,57.98,NA,1,1,1,NA
33752000000000_2104,0,88.32442068,0,11.67557932,0.26,39.61,1990,144484,40,NA,NA,39.25,31.72,38.27,NA,1,1,1,NA
33752000000000_2178,0,71.23505976,0,28.76494024,0.26,42.48,2019,72857,40,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA
19734500000000_2304,0,98.4063745,0,1.593625498,0.26,40.36,NA,NA,77,NA,NA,28.38,34.92,32.11,NA,1,1,1,NA
30736400000000_2445,0,99.23857868,0,0.76142132,0.26,39.27,NA,94704,45,NA,NA,33.67,22.48,45.98,NA,1,1,1,NA
36676800000000_2472,0,100,0,0,0.26,37.98,NA,51406,57,NA,NA,45.64,34.44,45.2,NA,1,1,1,NA
36676800000000_2600,0.079681275,98.7250996,0,1.195219124,0.26,38.17,NA,111250,57,NA,NA,45.64,34.44,47.86,NA,1,1,1,NA
33751900000000_2604,1.034208433,94.74940334,0,4.216388226,0.26,37.84,1990,NA,24,NA,NA,27.56,31.72,29.15,NA,1,1,1,NA
33751900000000_2605,1.639344262,69.26229508,0,29.09836066,0.26,38.16,1990,NA,24,NA,NA,27.56,31.72,29.15,NA,1,1,1,NA
33670300000000_2606,0,86.42857143,0,13.57142857,0.26,38.04,NA,137292,74,NA,NA,28.42,31.72,52.32,NA,1,1,1,NA
56725500000000_2790,0,98.649722,0,1.350277998,0.26,36.98,NA,47199,25,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA
30736400000000_2844,0,70.30254777,0,29.69745223,0.26,35.16,1992,161359,45,NA,NA,12.04,22.48,33.02,NA,1,1,1,NA
33669800000000_2856,0,99.20382166,0,0.796178344,0.26,35.52,NA,123576,77,NA,NA,33.1,31.72,47.91,NA,1,1,1,NA
19643300000000_2879,0,98.76265467,0,1.237345332,0.26,37.72,NA,83450,26,NA,NA,33.63,34.92,49.43,NA,1,1,1,NA
19643300000000_2880,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,37.72,NA,83450,26,NA,NA,33.63,34.92,49.43,NA,1,1,1,NA
33670300000000_2990,1.837060703,83.78594249,0,14.37699681,0.26,39.47,NA,120208,74,NA,NA,26.57,31.72,46.49,NA,1,1,1,NA
19734500000000_3055,0,98.04400978,0,1.95599022,0.26,39.91,NA,43438,77,NA,NA,28.38,34.92,42.1,NA,1,1,1,NA
19734500000000_3056,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,39.91,NA,43438,77,NA,NA,28.38,34.92,42.1,NA,1,1,1,NA
30666700000000_3157,0,100,0,0,0.26,37.4,2005,73152,75,NA,NA,40.53,22.48,38.56,NA,1,1,1,NA
30666700000000_3206,0,100,0,0,0.26,39.22,NA,113585,75,NA,NA,34.51,22.48,48.12,NA,1,1,1,NA
33670300000000_3218,0,81.52,0,18.48,0.26,39.45,NA,79000,74,NA,NA,28.81,31.72,51.6,NA,1,1,1,NA
33751900000000_3346,0.477326969,97.45425617,0,2.068416866,0.26,38.71,2005,NA,24,NA,NA,39.72,31.72,18.37,NA,1,1,1,NA
33751900000000_3558,11.96369637,82.26072607,0,5.775577558,0.26,38.72,1994,93393,24,NA,NA,32.95,31.72,27.29,NA,1,1,1,NA
19650600000000_3662,0,96.57097289,0,3.429027113,0.26,36.78,1925,131848,10,NA,NA,30.47,34.92,51.91,NA,1,1,1,NA
19645800000000_3731,0,100,0,0,0.26,38.16,NA,80662,28,NA,NA,51.35,34.92,52.72,NA,1,1,1,NA
30666700000000_3768,0,100,0,0,0.26,38.59,NA,54309,75,NA,NA,31.95,22.48,49.38,NA,1,1,1,NA
36676800000000_3827,0,93.1372549,0,6.862745098,0.26,37.36,1993,94489,57,NA,NA,45.06,34.44,58.91,NA,1,1,1,NA
19734500000000_3841,0,98.27272727,0,1.727272727,0.26,38.27,NA,131667,77,NA,NA,73.09,34.92,66.56,NA,1,1,1,NA
19734500000000_3842,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,38.27,NA,131667,77,NA,NA,73.09,34.92,66.56,NA,1,1,1,NA
19734500000000_3843,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26,38.27,NA,131667,77,NA,NA,73.09,34.92,66.56,NA,1,1,1,NA
36676800000000_52,0,100,0,0,0.27,38.23,1976,69959,57,NA,NA,45.64,34.44,37,NA,1,1,1,NA
19649100000000_59,0,99.44267516,0,0.557324841,0.27,38.39,1954,92273,95,NA,NA,63.93,34.92,52.77,NA,1,1,1,NA
19734500000000_82,0,96.49122807,0,2.073365231,0.27,40.21,1974,NA,77,NA,NA,28.38,34.92,38.12,NA,1,1,1,NA
36676800000000_93,0,100,0,0,0.27,37.86,1931,72411,57,NA,NA,45.64,34.44,45.2,NA,1,1,1,NA
19649100000000_125,0,90,0,10,0.27,38.61,1965,79138,95,NA,NA,78.05,34.92,51.83,NA,1,1,1,NA
19649100000000_126,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,38.61,1965,79138,95,NA,NA,78.05,34.92,51.83,NA,1,1,1,NA
56768300000000_169,0,98.96,0,1.04,0.27,38.2,1960,49911,91,NA,NA,45.4,26.69,42.86,NA,1,1,1,NA
19649100000000_173,0,98.7654321,0,1.234567901,0.27,38.08,1962,72778,95,NA,NA,72.7,34.92,58.93,NA,1,1,1,NA
56768300000000_244,0,74.6728972,0,18.22429907,0.27,35.89,1960,77292,91,NA,NA,45.4,26.69,31.59,NA,1,1,1,NA
56768300000000_245,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,35.89,1960,77292,91,NA,NA,45.4,26.69,31.59,NA,1,1,1,NA
19651400000000_352,0,91.77972865,0,8.220271349,0.27,41.85,1968,52228,14,NA,NA,58.84,34.92,42.56,NA,1,1,1,NA
33751900000000_434,0,98.71897518,0,1.28102482,0.27,39.46,1997,34491,24,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA
33670300000000_567,0,100,0,0,0.27,37.45,1896,50568,74,NA,NA,39.28,31.72,54.52,NA,1,1,1,NA
36676800000000_805,0,95.57713053,0,4.422869471,0.27,37.61,1972,122660,57,NA,NA,43.64,34.44,60.31,NA,1,1,1,NA
19647300000000_1006,0,100,0,0,0.27,37.58,1895,50833,80,NA,NA,121.03,34.92,41.49,NA,1,1,1,NA
56768300000000_1127,0,98.6287953,0,0.685602351,0.27,37.8,NA,40978,91,NA,NA,45.4,26.69,46.78,NA,1,1,1,NA
56768300000000_1128,0,100,0,0,0.27,37.74,NA,40978,91,NA,NA,45.4,26.69,46.78,NA,1,1,1,NA
56768300000000_1129,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,37.74,NA,40978,91,NA,NA,45.4,26.69,46.78,NA,1,1,1,NA
30666700000000_1204,0,99.12350598,0,0.876494024,0.27,37.03,NA,73152,75,NA,NA,40.53,22.48,38.56,NA,1,1,1,NA
19643300000000_1424,0,97.91666667,0,2.083333333,0.27,36.71,NA,85500,26,NA,NA,39.16,34.92,53.99,NA,1,1,1,NA
19643300000000_1426,0,100,0,0,0.27,37.24,NA,85500,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
19643300000000_1427,0,100,0,0,0.27,36.71,NA,85500,26,NA,NA,35.1,34.92,67.43,NA,1,1,1,NA
19643300000000_1433,0,100,0,0,0.27,36.72,NA,85500,26,NA,NA,39.16,34.92,53.99,NA,1,1,1,NA
19643300000000_1434,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,36.72,NA,85500,26,NA,NA,39.16,34.92,53.99,NA,1,1,1,NA
33670300000000_1494,0,98.32985386,0,1.670146138,0.27,36.58,1972,43289,74,NA,NA,22.31,31.72,48.97,NA,1,1,1,NA
33670300000000_1495,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,36.58,1972,43289,74,NA,NA,22.31,31.72,48.97,NA,1,1,1,NA
33670300000000_1496,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,36.58,1972,43289,74,NA,NA,22.31,31.72,48.97,NA,1,1,1,NA
19649100000000_1560,0,99.4011976,0,0.598802395,0.27,38.2,NA,85185,95,NA,NA,87.89,34.92,42.45,NA,1,1,1,NA
19643300000000_1614,0,99.44,0,0.56,0.27,37.08,NA,86411,26,NA,NA,38.09,34.92,50.66,NA,1,1,1,NA
19649100000000_1615,0,100,0,0,0.27,38.14,NA,83590,95,NA,NA,79.24,34.92,60.88,NA,1,1,1,NA
19649100000000_1616,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.27,38.14,NA,83590,95,NA,NA,79.24,34.92,60.88,NA,1,1,1,NA
36676800000000_1710,0,94.65709729,0,5.342902711,0.27,37.61,2003,91688,57,NA,NA,45.06,34.44,58.91,NA,1,1,1,NA
